CustomerID,Cluster,Nombre_Cluster,Recency,Frequency,Monetary,UniqueProducts,AverageOrderValue,MonthlySpending,Products_Per_Order,PurchaseInterval,Is_UK,Weekend_Ratio
13743,0,Clientes estándar de bajo valor,3,7,1341.6,8,191.65714285714284,156.60700389105057,1.1428571428571428,42.833333333333336,1,0.0
13744,1,Clientes de compra en fin de semana,96,2,1080.52,54,540.26,164.546192893401,27.0,197.0,1,0.6984126984126984
13745,0,Clientes estándar de bajo valor,163,1,300.04,25,300.04,300.04,25.0,0.0,1,0.0
13747,0,Clientes estándar de bajo valor,374,1,79.6,1,79.6,79.6,1.0,0.0,1,0.0
13748,0,Clientes estándar de bajo valor,96,5,948.25,24,189.65,102.32913669064747,4.8,69.5,1,0.0
13750,0,Clientes estándar de bajo valor,54,5,1647.26,20,329.452,174.62120141342757,4.0,70.75,1,0.0
13751,0,Clientes estándar de bajo valor,289,1,296.25,9,296.25,296.25,9.0,0.0,1,0.0
13752,2,Clientes activos de valor medio,125,6,1175.38,64,195.89666666666668,289.02786885245905,10.666666666666666,24.4,1,0.4666666666666667
13753,0,Clientes estándar de bajo valor,288,1,741.26,35,741.26,741.26,35.0,0.0,1,0.0
13754,0,Clientes estándar de bajo valor,152,2,282.6,11,141.3,51.07228915662651,5.5,166.0,1,0.0
13755,3,Clientes de alto valor,4,9,2108.06,232,234.2288888888889,1054.03,25.77777777777778,7.5,1,0.0
13756,3,Clientes de alto valor,3,14,5189.52,66,370.68,426.535890410959,4.714285714285714,28.076923076923077,1,0.0
13758,2,Clientes activos de valor medio,12,7,3190.55,104,455.79285714285714,264.41022099447514,14.857142857142858,60.333333333333336,1,0.47863247863247865
13759,0,Clientes estándar de bajo valor,34,2,659.4100000000001,24,329.70500000000004,520.5868421052633,12.0,38.0,1,0.04
13760,2,Clientes activos de valor medio,55,2,286.79,50,143.395,42.592574257425746,25.0,202.0,1,0.5087719298245614
13761,0,Clientes estándar de bajo valor,51,2,1070.65,68,535.325,248.9883720930233,34.0,129.0,1,0.0
13762,0,Clientes estándar de bajo valor,219,1,306.72,7,306.72,306.72,7.0,0.0,1,0.0
13763,3,Clientes de alto valor,64,1,1714.96,15,1714.96,1714.96,15.0,0.0,1,0.0
13764,0,Clientes estándar de bajo valor,71,3,1516.42,182,505.47333333333336,170.38426966292135,60.666666666666664,133.5,1,0.0
13769,3,Clientes de alto valor,3,10,2796.51,73,279.651,229.8501369863014,7.3,40.55555555555556,1,0.0
13771,3,Clientes de alto valor,65,4,2634.45,114,658.6125,431.87704918032784,28.5,61.0,1,0.0
13772,1,Clientes de compra en fin de semana,34,3,1122.63,141,374.21000000000004,163.48980582524274,47.0,103.0,1,0.791907514450867
13774,0,Clientes estándar de bajo valor,82,1,345.0,22,345.0,345.0,22.0,0.0,1,0.0
13778,1,Clientes de compra en fin de semana,104,1,178.7,9,178.7,178.7,9.0,0.0,1,1.0
13780,0,Clientes estándar de bajo valor,8,2,360.01,56,180.005,66.25950920245398,28.0,163.0,1,0.0
13781,1,Clientes de compra en fin de semana,251,1,127.84,17,127.84,127.84,17.0,0.0,1,1.0
13782,1,Clientes de compra en fin de semana,13,6,908.86,96,151.47666666666666,86.55809523809523,16.0,63.0,1,0.9203539823008849
13784,3,Clientes de alto valor,10,11,2462.79,9,223.89,228.74210526315787,0.8181818181818182,32.3,1,0.0
13786,0,Clientes estándar de bajo valor,368,1,230.4,7,230.4,230.4,7.0,0.0,1,0.0
13787,1,Clientes de compra en fin de semana,76,2,309.04,24,154.52,32.080276816609,12.0,289.0,1,0.7741935483870968
13790,0,Clientes estándar de bajo valor,5,1,348.79999999999995,45,348.79999999999995,348.79999999999995,45.0,0.0,1,0.0
13791,0,Clientes estándar de bajo valor,128,2,1516.0,7,758.0,1109.2682926829268,3.5,41.0,1,0.0
13792,0,Clientes estándar de bajo valor,67,2,195.55,13,97.775,26.545248868778284,6.5,221.0,1,0.0
13799,0,Clientes estándar de bajo valor,117,2,688.86,32,344.43,116.1,16.0,178.0,1,0.0
13800,0,Clientes estándar de bajo valor,310,1,558.32,33,558.32,558.32,33.0,0.0,1,0.0
13801,0,Clientes estándar de bajo valor,67,1,324.8,23,324.8,324.8,23.0,0.0,1,0.0
13802,3,Clientes de alto valor,139,3,4179.42,54,1393.14,724.7549132947977,18.0,86.5,1,0.1724137931034483
13803,0,Clientes estándar de bajo valor,256,1,277.07,17,277.07,277.07,17.0,0.0,1,0.0
13804,3,Clientes de alto valor,31,7,2588.39,124,369.77,299.8135135135135,17.714285714285715,43.166666666666664,1,0.07407407407407407
13805,0,Clientes estándar de bajo valor,53,2,924.5999999999999,10,462.29999999999995,360.2337662337662,5.0,77.0,1,0.0
13806,0,Clientes estándar de bajo valor,64,1,256.38,10,256.38,256.38,10.0,0.0,1,0.0
13807,0,Clientes estándar de bajo valor,368,1,112.6,7,112.6,112.6,7.0,0.0,1,0.0
13808,2,Clientes activos de valor medio,6,5,1747.66,70,349.53200000000004,576.1516483516484,14.0,22.75,1,0.5263157894736842
13809,0,Clientes estándar de bajo valor,306,1,155.05,11,155.05,155.05,11.0,0.0,0,0.0
13810,0,Clientes estándar de bajo valor,29,2,827.51,30,413.755,827.51,15.0,28.0,0,0.0
13811,0,Clientes estándar de bajo valor,184,2,519.75,5,259.875,278.4375,2.5,56.0,0,0.0
13812,0,Clientes estándar de bajo valor,43,3,485.0,32,161.66666666666666,230.95238095238093,10.666666666666666,31.5,0,0.0
13813,2,Clientes activos de valor medio,40,4,1168.8600000000001,53,292.21500000000003,369.1136842105264,13.25,31.666666666666668,0,0.2153846153846154
13814,0,Clientes estándar de bajo valor,93,2,1579.12,37,789.56,1052.7466666666667,18.5,45.0,0,0.0
13815,3,Clientes de alto valor,23,4,3667.36,131,916.84,371.6918918918919,32.75,98.66666666666667,0,0.0
13816,0,Clientes estándar de bajo valor,24,2,499.67,24,249.835,365.61219512195123,12.0,41.0,0,0.0
13817,0,Clientes estándar de bajo valor,30,2,328.98,19,164.49,30.650310559006215,9.5,322.0,0,0.0
13819,0,Clientes estándar de bajo valor,302,3,1140.35,26,380.1166666666666,1140.35,8.666666666666666,9.0,1,0.0
13821,0,Clientes estándar de bajo valor,145,2,385.64,51,192.82,98.88205128205128,25.5,117.0,1,0.0
13822,1,Clientes de compra en fin de semana,6,2,632.0,90,316.0,541.7142857142857,45.0,35.0,1,1.0
13823,0,Clientes estándar de bajo valor,19,2,957.66,39,478.83,393.55890410958904,19.5,73.0,1,0.0
13824,0,Clientes estándar de bajo valor,33,5,1698.94,34,339.788,183.33884892086328,6.8,69.5,1,0.0
13826,0,Clientes estándar de bajo valor,177,1,189.5,10,189.5,189.5,10.0,0.0,1,0.0
13827,0,Clientes estándar de bajo valor,58,3,409.8,83,136.6,142.95348837209303,27.666666666666668,43.0,1,0.0
13828,0,Clientes estándar de bajo valor,23,1,209.49,15,209.49,209.49,15.0,0.0,1,0.0
13831,0,Clientes estándar de bajo valor,17,6,2198.45,58,366.4083333333333,186.83711048158636,9.666666666666666,70.6,1,0.1111111111111111
13832,1,Clientes de compra en fin de semana,20,1,52.2,3,52.2,52.2,3.0,0.0,1,1.0
13833,1,Clientes de compra en fin de semana,160,1,383.85,28,383.85,383.85,28.0,0.0,1,1.0
13835,2,Clientes activos de valor medio,26,4,834.57,48,208.6425,131.7742105263158,12.0,63.333333333333336,1,0.38181818181818183
13837,0,Clientes estándar de bajo valor,212,2,266.59000000000003,17,133.29500000000002,75.45000000000002,8.5,106.0,1,0.0
13838,1,Clientes de compra en fin de semana,6,4,674.82,144,168.705,55.617032967032976,36.0,121.33333333333333,1,1.0
13841,0,Clientes estándar de bajo valor,253,1,85.0,1,85.0,85.0,1.0,0.0,1,0.0
13842,3,Clientes de alto valor,59,9,3385.62,155,376.18,329.7681818181818,17.22222222222222,38.5,1,0.0
13844,0,Clientes estándar de bajo valor,12,1,361.62,20,361.62,361.62,20.0,0.0,1,0.0
13845,0,Clientes estándar de bajo valor,65,1,312.98,9,312.98,312.98,9.0,0.0,1,0.0
13846,0,Clientes estándar de bajo valor,25,3,865.0600000000001,55,288.35333333333335,77.23750000000001,18.333333333333332,168.0,1,0.0
13848,0,Clientes estándar de bajo valor,93,3,1255.0,3,418.3333333333333,137.4087591240876,1.0,137.0,1,0.0
13849,0,Clientes estándar de bajo valor,52,2,1537.95,97,768.975,387.718487394958,48.5,119.0,1,0.0
13850,3,Clientes de alto valor,130,1,1595.48,93,1595.48,1595.48,93.0,0.0,1,0.0
13851,0,Clientes estándar de bajo valor,96,3,2651.46,77,883.82,412.1440414507772,25.666666666666668,96.5,1,0.0
13853,0,Clientes estándar de bajo valor,58,1,1090.1399999999999,23,1090.1399999999999,1090.1399999999999,23.0,0.0,1,0.0
13854,3,Clientes de alto valor,9,25,8109.5199999999995,39,324.38079999999997,681.4722689075629,1.56,14.875,1,0.03636363636363636
13856,0,Clientes estándar de bajo valor,169,3,388.5,10,129.5,333.0,3.3333333333333335,17.5,1,0.0
13858,0,Clientes estándar de bajo valor,58,1,216.17000000000002,11,216.17000000000002,216.17000000000002,11.0,0.0,1,0.0
13859,0,Clientes estándar de bajo valor,327,1,201.16,27,201.16,201.16,27.0,0.0,1,0.0
13860,0,Clientes estándar de bajo valor,2,5,1245.9,58,249.18,439.7294117647059,11.6,21.25,1,0.0
13862,3,Clientes de alto valor,19,8,2209.36,97,276.17,211.08535031847134,12.125,44.857142857142854,1,0.14388489208633093
13863,0,Clientes estándar de bajo valor,248,1,305.78,20,305.78,305.78,20.0,0.0,1,0.0
13865,0,Clientes estándar de bajo valor,59,4,501.56,26,125.39,65.13766233766233,6.5,77.0,1,0.0
13866,0,Clientes estándar de bajo valor,75,1,145.67,7,145.67,145.67,7.0,0.0,1,0.0
13867,0,Clientes estándar de bajo valor,32,3,1005.09,51,335.03000000000003,161.24438502673797,17.0,93.5,1,0.0
13868,3,Clientes de alto valor,8,2,3192.54,32,1596.27,3089.554838709677,16.0,31.0,1,0.0
13869,3,Clientes de alto valor,124,4,3083.65,234,770.9125,395.3397435897436,58.5,78.0,1,0.1611842105263158
13870,3,Clientes de alto valor,3,8,2770.94,91,346.3675,291.6778947368421,11.375,40.714285714285715,1,0.2
13871,3,Clientes de alto valor,23,13,6403.25,155,492.5576923076923,671.6695804195805,11.923076923076923,23.833333333333332,1,0.0
13873,0,Clientes estándar de bajo valor,120,3,389.6,21,129.86666666666667,61.515789473684215,7.0,95.0,1,0.0
13874,0,Clientes estándar de bajo valor,359,1,540.45,18,540.45,540.45,18.0,0.0,1,0.0
13875,0,Clientes estándar de bajo valor,54,5,1786.79,79,357.358,216.1439516129032,15.8,62.0,1,0.11538461538461539
13876,0,Clientes estándar de bajo valor,64,1,122.7,7,122.7,122.7,7.0,0.0,1,0.0
13877,0,Clientes estándar de bajo valor,87,1,117.24,3,117.24,117.24,3.0,0.0,1,0.0
13878,1,Clientes de compra en fin de semana,55,1,1271.57,35,1271.57,1271.57,35.0,0.0,1,1.0
13880,3,Clientes de alto valor,22,13,3219.77,125,247.67461538461538,279.1708092485549,9.615384615384615,28.833333333333332,1,0.09696969696969697
13882,0,Clientes estándar de bajo valor,3,5,1191.13,54,238.22600000000003,576.3532258064516,10.8,15.5,1,0.0
13883,3,Clientes de alto valor,11,5,2674.48,108,534.896,330.18271604938275,21.6,60.75,1,0.0
13884,2,Clientes activos de valor medio,8,5,787.6,45,157.52,85.60869565217392,9.0,69.0,1,0.6101694915254238
13885,0,Clientes estándar de bajo valor,190,2,506.8,28,253.4,506.8,14.0,11.0,1,0.0
13886,0,Clientes estándar de bajo valor,72,1,243.56,16,243.56,243.56,16.0,0.0,1,0.0
13887,0,Clientes estándar de bajo valor,205,1,349.55,19,349.55,349.55,19.0,0.0,1,0.0
13888,0,Clientes estándar de bajo valor,120,2,595.67,38,297.835,180.5060606060606,19.0,99.0,1,0.0
13889,0,Clientes estándar de bajo valor,93,1,416.90000000000003,15,416.90000000000003,416.90000000000003,15.0,0.0,1,0.0
13890,3,Clientes de alto valor,2,10,1883.81,74,188.381,158.30336134453782,7.4,39.666666666666664,1,0.0
13892,0,Clientes estándar de bajo valor,27,4,632.97,26,158.2425,86.31409090909092,6.5,73.33333333333333,1,0.037037037037037035
13893,0,Clientes estándar de bajo valor,298,1,821.1,21,821.1,821.1,21.0,0.0,1,0.0
13894,0,Clientes estándar de bajo valor,24,3,564.62,25,188.20666666666668,59.019512195121955,8.333333333333334,143.5,1,0.0
13895,3,Clientes de alto valor,29,4,2593.07,97,648.2675,572.0007352941177,24.25,45.333333333333336,1,0.0
13897,0,Clientes estándar de bajo valor,51,1,311.16,17,311.16,311.16,17.0,0.0,1,0.0
13898,0,Clientes estándar de bajo valor,326,1,155.93,12,155.93,155.93,12.0,0.0,1,0.0
13899,0,Clientes estándar de bajo valor,17,2,388.52,19,194.26,45.17674418604651,9.5,258.0,1,0.0
13900,0,Clientes estándar de bajo valor,184,3,740.95,42,246.98333333333335,281.373417721519,14.0,39.5,1,0.0
13901,3,Clientes de alto valor,73,5,2867.2000000000003,144,573.44,349.65853658536594,28.8,61.5,1,0.0
13904,0,Clientes estándar de bajo valor,38,2,332.64,24,166.32,38.829571984435795,12.0,257.0,1,0.0
13908,0,Clientes estándar de bajo valor,80,4,2319.55,103,579.8875,353.2309644670051,25.75,65.66666666666667,1,0.0
13911,2,Clientes activos de valor medio,58,9,2580.91,120,286.7677777777778,308.47529880478083,13.333333333333334,31.375,1,0.24324324324324326
13914,0,Clientes estándar de bajo valor,12,2,626.45,28,313.225,626.45,14.0,25.0,1,0.0
13917,0,Clientes estándar de bajo valor,50,2,272.04,16,136.02,57.47323943661972,8.0,142.0,1,0.0
13918,0,Clientes estándar de bajo valor,50,2,1212.8400000000001,30,606.4200000000001,178.35882352941178,15.0,204.0,1,0.0
13919,0,Clientes estándar de bajo valor,60,2,348.81,23,174.405,168.7790322580645,11.5,62.0,0,0.0
13922,0,Clientes estándar de bajo valor,352,1,172.25,7,172.25,172.25,7.0,0.0,1,0.0
13923,0,Clientes estándar de bajo valor,54,1,351.13,20,351.13,351.13,20.0,0.0,1,0.0
13924,0,Clientes estándar de bajo valor,2,6,1838.8500000000001,90,306.475,776.9788732394367,15.0,14.2,1,0.0
13925,0,Clientes estándar de bajo valor,93,4,678.25,28,169.5625,484.4642857142857,7.0,14.0,1,0.0
13926,0,Clientes estándar de bajo valor,24,1,223.85000000000002,11,223.85000000000002,223.85000000000002,11.0,0.0,1,0.0
13927,0,Clientes estándar de bajo valor,75,1,348.99,21,348.99,348.99,21.0,0.0,1,0.0
13928,0,Clientes estándar de bajo valor,11,4,464.57,23,116.1425,113.30975609756098,5.75,41.0,1,0.0
13929,0,Clientes estándar de bajo valor,170,2,842.65,8,421.325,161.01592356687897,4.0,157.0,1,0.0
13930,0,Clientes estándar de bajo valor,58,2,337.34,15,168.67,128.10379746835443,7.5,79.0,1,0.0
13931,0,Clientes estándar de bajo valor,96,2,1237.53,56,618.765,200.68054054054053,28.0,185.0,1,0.0
13932,0,Clientes estándar de bajo valor,295,1,307.4,16,307.4,307.4,16.0,0.0,1,0.0
13933,0,Clientes estándar de bajo valor,110,2,608.79,23,304.395,468.29999999999995,11.5,39.0,1,0.0
13934,0,Clientes estándar de bajo valor,264,1,922.1,31,922.1,922.1,31.0,0.0,1,0.0
13936,0,Clientes estándar de bajo valor,180,1,376.58,26,376.58,376.58,26.0,0.0,1,0.0
13937,0,Clientes estándar de bajo valor,170,1,158.85,9,158.85,158.85,9.0,0.0,1,0.0
13938,0,Clientes estándar de bajo valor,36,1,71.66,7,71.66,71.66,7.0,0.0,1,0.0
13939,0,Clientes estándar de bajo valor,24,3,568.55,43,189.51666666666665,59.22395833333333,14.333333333333334,144.0,1,0.0
13940,0,Clientes estándar de bajo valor,18,4,839.14,39,209.785,198.22204724409448,9.75,42.333333333333336,1,0.0
13941,3,Clientes de alto valor,22,5,5112.96,24,1022.592,437.00512820512824,4.8,87.75,1,0.17777777777777778
13946,2,Clientes activos de valor medio,80,3,561.57,11,187.19000000000003,89.6122340425532,3.6666666666666665,94.0,1,0.45454545454545453
13947,0,Clientes estándar de bajo valor,66,1,90.60000000000001,5,90.60000000000001,90.60000000000001,5.0,0.0,1,0.0
13948,0,Clientes estándar de bajo valor,361,1,102.0,3,102.0,102.0,3.0,0.0,1,0.0
13949,3,Clientes de alto valor,3,6,2427.32,124,404.55333333333334,791.5173913043478,20.666666666666668,18.4,1,0.1125
13950,0,Clientes estándar de bajo valor,12,4,728.5600000000001,32,182.14000000000001,93.0076595744681,8.0,78.33333333333333,1,0.0
13951,2,Clientes activos de valor medio,177,3,674.45,38,224.8166666666667,171.47033898305088,12.666666666666666,59.0,1,0.5128205128205128
13953,3,Clientes de alto valor,8,7,3515.68,8,502.23999999999995,305.71130434782606,1.1428571428571428,57.5,1,0.0
13954,0,Clientes estándar de bajo valor,2,2,439.92,24,219.96,191.26956521739132,12.0,69.0,1,0.0
13955,0,Clientes estándar de bajo valor,155,2,322.96,33,161.48,64.16423841059603,16.5,151.0,1,0.0
13956,1,Clientes de compra en fin de semana,6,5,1019.27,123,203.85399999999998,114.95526315789473,24.6,66.5,1,1.0
13959,0,Clientes estándar de bajo valor,80,3,594.04,79,198.01333333333332,62.972438162544165,26.333333333333332,141.5,1,0.17777777777777778
13960,0,Clientes estándar de bajo valor,22,2,230.22,11,115.11,138.132,5.5,50.0,1,0.0
13962,0,Clientes estándar de bajo valor,22,2,169.54999999999998,11,84.77499999999999,22.707589285714285,5.5,224.0,1,0.0
13963,0,Clientes estándar de bajo valor,309,4,664.54,35,166.135,337.9016949152542,8.75,19.666666666666668,1,0.17142857142857143
13967,1,Clientes de compra en fin de semana,146,1,80.7,2,80.7,80.7,2.0,0.0,1,1.0
13969,3,Clientes de alto valor,8,18,9024.17,334,501.34277777777777,756.2153631284916,18.555555555555557,21.058823529411764,1,0.0
13971,3,Clientes de alto valor,19,8,2758.26,118,344.7825,309.9168539325843,14.75,38.142857142857146,1,0.10738255033557047
13972,2,Clientes activos de valor medio,71,2,190.25,15,95.125,43.56870229007634,7.5,131.0,1,0.6
13973,0,Clientes estándar de bajo valor,288,1,264.7,11,264.7,264.7,11.0,0.0,1,0.0
13974,0,Clientes estándar de bajo valor,50,1,413.59000000000003,28,413.59000000000003,413.59000000000003,28.0,0.0,1,0.0
13975,3,Clientes de alto valor,32,6,2461.2400000000002,240,410.2066666666667,301.3763265306123,40.0,49.0,1,0.03343465045592705
13976,0,Clientes estándar de bajo valor,207,1,357.98,10,357.98,357.98,10.0,0.0,1,0.0
13978,0,Clientes estándar de bajo valor,15,2,196.79,14,98.395,190.44193548387094,7.0,31.0,1,0.0
13979,0,Clientes estándar de bajo valor,74,1,869.87,54,869.87,869.87,54.0,0.0,1,0.0
13980,0,Clientes estándar de bajo valor,61,1,200.14,11,200.14,200.14,11.0,0.0,1,0.0
13982,0,Clientes estándar de bajo valor,40,4,1871.81,72,467.9525,172.25245398773004,18.0,108.66666666666667,1,0.0
13983,3,Clientes de alto valor,30,12,2603.43,91,216.9525,231.7593471810089,7.583333333333333,30.636363636363637,1,0.056074766355140186
13984,2,Clientes activos de valor medio,27,5,920.51,14,184.102,81.22147058823529,2.8,85.0,1,0.25
13985,3,Clientes de alto valor,5,15,7060.13,108,470.67533333333336,814.6303846153846,7.2,18.571428571428573,1,0.05730659025787966
13986,0,Clientes estándar de bajo valor,18,1,320.46,12,320.46,320.46,12.0,0.0,1,0.0
13988,3,Clientes de alto valor,20,6,4147.96,188,691.3266666666667,529.5268085106384,31.333333333333332,47.0,1,0.11538461538461539
13989,0,Clientes estándar de bajo valor,66,2,1266.08,33,633.04,218.28965517241377,16.5,174.0,1,0.0
13990,0,Clientes estándar de bajo valor,214,1,311.3,16,311.3,311.3,16.0,0.0,1,0.0
13991,1,Clientes de compra en fin de semana,13,6,851.88,57,141.98,195.08702290076337,9.5,26.2,1,0.7037037037037037
13992,0,Clientes estándar de bajo valor,31,1,76.8,5,76.8,76.8,5.0,0.0,1,0.0
13993,2,Clientes activos de valor medio,43,9,3466.36,66,385.1511111111111,361.0791666666667,7.333333333333333,36.0,1,0.2644628099173554
13994,3,Clientes de alto valor,4,6,2274.14,122,379.0233333333333,470.511724137931,20.333333333333332,29.0,1,0.0
13995,0,Clientes estándar de bajo valor,16,5,1393.69,55,278.738,181.78565217391304,11.0,57.5,1,0.0
13999,3,Clientes de alto valor,11,12,3901.81,102,325.1508333333333,333.4880341880342,8.5,31.90909090909091,1,0.0
14000,0,Clientes estándar de bajo valor,212,1,635.66,15,635.66,635.66,15.0,0.0,1,0.0
14001,0,Clientes estándar de bajo valor,46,3,2043.0800000000002,34,681.0266666666668,186.86707317073171,11.333333333333334,164.0,1,0.0
14002,0,Clientes estándar de bajo valor,135,2,529.73,47,264.865,529.73,23.5,22.0,1,0.0
14004,3,Clientes de alto valor,44,7,4582.64,102,654.6628571428572,561.1395918367348,14.571428571428571,40.833333333333336,1,0.16374269005847952
14005,2,Clientes activos de valor medio,10,5,2874.72,53,574.944,418.6485436893204,10.6,51.5,1,0.35714285714285715
14006,0,Clientes estándar de bajo valor,116,3,962.19,22,320.73,146.5263959390863,7.333333333333333,98.5,1,0.0
14009,0,Clientes estándar de bajo valor,199,2,695.61,42,347.805,695.61,21.0,7.0,1,0.0
14012,0,Clientes estándar de bajo valor,278,1,328.8,11,328.8,328.8,11.0,0.0,1,0.0
14013,1,Clientes de compra en fin de semana,111,3,473.02,30,157.67333333333332,86.00363636363636,10.0,82.5,1,0.7647058823529411
14014,0,Clientes estándar de bajo valor,78,1,505.18,39,505.18,505.18,39.0,0.0,1,0.0
14015,0,Clientes estándar de bajo valor,53,1,917.34,20,917.34,917.34,20.0,0.0,1,0.0
14019,2,Clientes activos de valor medio,47,3,1421.6100000000001,37,473.87000000000006,463.5684782608696,12.333333333333334,46.0,1,0.3787878787878788
14020,0,Clientes estándar de bajo valor,17,2,642.8,37,321.4,267.8333333333333,18.5,72.0,1,0.0
14021,0,Clientes estándar de bajo valor,156,3,631.9,22,210.63333333333333,187.69306930693068,7.333333333333333,50.5,1,0.0
14022,0,Clientes estándar de bajo valor,226,1,440.0,28,440.0,440.0,28.0,0.0,1,0.0
14023,2,Clientes activos de valor medio,8,2,584.07,30,292.035,72.10740740740742,15.0,243.0,1,0.5161290322580645
14024,1,Clientes de compra en fin de semana,122,2,327.7,16,163.85,327.7,8.0,3.0,1,0.8125
14027,0,Clientes estándar de bajo valor,61,1,104.82,6,104.82,104.82,6.0,0.0,1,0.0
14029,0,Clientes estándar de bajo valor,64,2,467.66,15,233.83,173.2074074074074,7.5,81.0,1,0.0
14030,3,Clientes de alto valor,19,8,2358.84,210,294.855,203.348275862069,26.25,49.714285714285715,1,0.17355371900826447
14031,3,Clientes de alto valor,8,17,14700.86,117,864.7564705882353,1208.2898630136988,6.882352941176471,22.8125,1,0.0
14032,3,Clientes de alto valor,3,11,2975.59,53,270.5081818181818,245.24093406593408,4.818181818181818,36.4,1,0.1048951048951049
14034,0,Clientes estándar de bajo valor,23,3,509.09,80,169.69666666666666,113.13111111111111,26.666666666666668,67.5,1,0.0
14035,2,Clientes activos de valor medio,29,5,1428.02,41,285.604,159.25873605947956,8.2,67.25,1,0.42424242424242425
14036,0,Clientes estándar de bajo valor,285,1,626.65,38,626.65,626.65,38.0,0.0,1,0.0
14037,0,Clientes estándar de bajo valor,177,2,147.20000000000002,27,73.60000000000001,23.489361702127663,13.5,188.0,1,0.0
14038,0,Clientes estándar de bajo valor,79,3,1560.38,64,520.1266666666667,362.8790697674419,21.333333333333332,64.5,1,0.0
14039,1,Clientes de compra en fin de semana,34,1,152.2,6,152.2,152.2,6.0,0.0,1,1.0
14040,1,Clientes de compra en fin de semana,41,12,3560.32,146,296.6933333333333,367.0432989690722,12.166666666666666,26.454545454545453,1,0.7336244541484717
14041,0,Clientes estándar de bajo valor,267,1,141.41,21,141.41,141.41,21.0,0.0,1,0.0
14044,1,Clientes de compra en fin de semana,27,4,646.42,165,161.605,68.5250883392226,41.25,94.33333333333333,1,0.7378640776699029
14045,0,Clientes estándar de bajo valor,110,4,1659.75,4,414.9375,188.60795454545453,1.0,88.0,1,0.0
14046,0,Clientes estándar de bajo valor,285,1,151.59,13,151.59,151.59,13.0,0.0,1,0.0
14047,0,Clientes estándar de bajo valor,9,5,1308.6100000000001,22,261.72200000000004,107.85247252747254,4.4,91.0,1,0.0
14048,0,Clientes estándar de bajo valor,306,1,409.93,83,409.93,409.93,83.0,0.0,1,0.0
14050,0,Clientes estándar de bajo valor,32,2,746.36,49,373.18,298.544,24.5,75.0,1,0.0
14052,1,Clientes de compra en fin de semana,20,1,225.35999999999999,56,225.35999999999999,225.35999999999999,56.0,0.0,1,1.0
14053,1,Clientes de compra en fin de semana,125,2,260.25,2,130.125,223.07142857142856,1.0,35.0,1,1.0
14054,0,Clientes estándar de bajo valor,66,1,92.46000000000001,6,92.46000000000001,92.46000000000001,6.0,0.0,1,0.0
14055,0,Clientes estándar de bajo valor,107,1,725.6400000000001,10,725.6400000000001,725.6400000000001,10.0,0.0,1,0.0
14057,3,Clientes de alto valor,24,17,6211.66,179,365.39176470588234,552.9667655786351,10.529411764705882,21.0625,1,0.11307420494699646
14059,0,Clientes estándar de bajo valor,267,1,183.6,8,183.6,183.6,8.0,0.0,1,0.0
14060,3,Clientes de alto valor,5,19,6140.42,86,323.18,500.5777173913043,4.526315789473684,20.444444444444443,1,0.04455445544554455
14062,3,Clientes de alto valor,10,12,10464.85,60,872.0708333333333,884.3535211267606,5.0,32.27272727272727,1,0.0
14064,0,Clientes estándar de bajo valor,30,5,1334.34,59,266.868,163.38857142857142,11.8,61.25,1,0.0
14066,0,Clientes estándar de bajo valor,267,1,152.55,7,152.55,152.55,7.0,0.0,1,0.0
14067,2,Clientes activos de valor medio,64,2,374.7,51,187.35,340.6363636363636,25.5,33.0,1,0.4807692307692308
14068,1,Clientes de compra en fin de semana,321,1,265.85,22,265.85,265.85,22.0,0.0,1,1.0
14071,2,Clientes activos de valor medio,4,8,1422.75,270,177.84375,163.5344827586207,33.75,37.285714285714285,1,0.3426791277258567
14073,0,Clientes estándar de bajo valor,33,1,151.04,13,151.04,151.04,13.0,0.0,1,0.0
14075,2,Clientes activos de valor medio,5,3,942.26,33,314.08666666666664,109.99143968871596,11.0,128.5,1,0.3953488372093023
14076,0,Clientes estándar de bajo valor,130,1,118.67,43,118.67,118.67,43.0,0.0,1,0.0
14077,0,Clientes estándar de bajo valor,41,5,499.42,33,99.884,64.02820512820513,6.6,58.5,1,0.047619047619047616
14078,0,Clientes estándar de bajo valor,102,6,1049.37,46,174.89499999999998,115.73933823529411,7.666666666666667,54.4,1,0.0
14079,1,Clientes de compra en fin de semana,125,1,375.1,12,375.1,375.1,12.0,0.0,1,1.0
14080,0,Clientes estándar de bajo valor,33,1,45.599999999999994,4,45.599999999999994,45.599999999999994,4.0,0.0,1,0.0
14081,2,Clientes activos de valor medio,303,2,921.62,126,460.81,412.66567164179105,63.0,67.0,1,0.46
14082,0,Clientes estándar de bajo valor,365,1,182.25,28,182.25,182.25,28.0,0.0,1,0.0
14083,0,Clientes estándar de bajo valor,5,9,1002.9,162,111.43333333333334,81.98092643051771,18.0,45.875,1,0.0
14085,3,Clientes de alto valor,3,18,4421.29,272,245.62722222222223,362.40081967213115,15.11111111111111,21.529411764705884,1,0.0
14087,0,Clientes estándar de bajo valor,3,1,191.47,61,191.47,191.47,61.0,0.0,1,0.0
14089,0,Clientes estándar de bajo valor,57,1,158.75,13,158.75,158.75,13.0,0.0,1,0.0
14090,0,Clientes estándar de bajo valor,325,1,76.32000000000001,1,76.32000000000001,76.32000000000001,1.0,0.0,1,0.0
